Metric, Organic traffic, Organic pages, Organic positions: 1–3, Organic positions: 4–10, SERP Features: Featured snippet (Owned), SERP Features: AI Overview (Owned), SERP Features: Local pack (Owned), SERP Features: Sitelinks (Owned), SERP Features: Top stories (Owned), SERP Features: Image pack (Owned), SERP Features: Videos (Owned), SERP Features: Discussions and forums (Owned), SERP Features: X (Twitter) (Owned), SERP Features: Top ads (Owned), SERP Features: Bottom ads (Owned), SERP Features: Paid sitelinks (Owned), SERP Features: Shopping ads (Owned), SERP Features: Knowledge card (Owned), SERP Features: Knowledge panel (Owned), SERP Features: People also ask (Owned), SERP Features: Thumbnail (Owned), SERP Features: Video preview (Owned), SERP Features: Shopping (Owned), Organic entities (traffic): Skyscanner, Organic entities (traffic): United Airlines, Organic entities (traffic): Southwest Airlines, Organic entities (traffic): Delta Air Lines, Organic entities (traffic): JetBlue, Organic traffic: Branded, Organic traffic: Non-branded, Organic positions by intent: Informational, Organic positions by intent: Navigational, Organic positions by intent: Commercial, Organic positions by intent: Transactional, Organic positions by intent: Branded, Organic positions by intent: Local
Volume, Monthly volume, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, -, -, -, -, -, -
Location, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations
2021-05-09, 159860, 1397, 8924, 27113, 1166., 0., 0., 5592., 0., 3087., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 887., 0., 0., 3383, 1578, 1848, 1472, 1778, 25918, 133942, 153389, 7396, 61169, 26509, 54791, 35893
2021-05-10, 160127, 1400, 8905, 27018, 1165., 0., 0., 5575., 0., 3012., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 848., 0., 0., 3385, 1640, 1852, 1463, 1839, 26120, 134007, 153518, 7368, 61212, 26528, 54848, 35914
2021-05-11, 162898, 1402, 8854, 26973, 1163., 0., 0., 5602., 0., 3007., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 842., 0., 0., 3421, 1689, 1868, 1459, 1839, 26301, 136598, 153603, 7354, 61208, 26548, 54836, 35940
2021-05-12, 162768, 1400, 8858, 26976, 1153., 0., 0., 5721., 0., 2908., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 796., 0., 0., 3423, 1688, 1866, 1454, 1837, 26279, 136489, 153645, 7360, 61206, 26554, 54843, 35921
2021-05-13, 162237, 1397, 8924, 26951, 1133., 0., 0., 5926., 0., 2743., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 703., 0., 0., 3418, 1759, 1896, 1387, 385, 25011, 137226, 153887, 7379, 61272, 26590, 54938, 35935
2021-05-14, 158367, 1404, 8945, 26979, 1123., 0., 0., 6025., 0., 2671., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 685., 0., 0., 3343, 1768, 1800, 1428, 415, 25251, 133117, 154251, 7436, 61415, 26688, 55092, 35976
2021-05-15, 157673, 1407, 8954, 26969, 1120., 0., 0., 6091., 0., 2638., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 668., 0., 0., 3206, 1787, 1916, 1413, 416, 25140, 132534, 154343, 7457, 61450, 26719, 55168, 35948
2021-05-16, 157679, 1406, 8945, 26954, 1109., 0., 0., 6214., 0., 2602., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 644., 0., 0., 3179, 1805, 1908, 1400, 416, 25095, 132584, 154464, 7489, 61468, 26731, 55230, 35945
2021-05-17, 158406, 1405, 9000, 26927, 1104., 0., 0., 6347., 0., 2570., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 625., 0., 0., 3046, 1864, 1895, 1395, 416, 25628, 132778, 154723, 7514, 61563, 26770, 55319, 35995
2021-05-18, 159348, 1404, 9016, 26954, 1104., 0., 0., 6350., 0., 2522., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 608., 0., 0., 3073, 1897, 1914, 1392, 415, 26878, 132471, 154925, 7554, 61620, 26787, 55423, 36005
2021-05-19, 158947, 1405, 9021, 26920, 1098., 0., 0., 6388., 0., 2492., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 594., 0., 0., 3117, 1936, 1914, 1391, 415, 26452, 132495, 154935, 7559, 61586, 26776, 55383, 36008
2021-05-20, 157710, 1406, 8988, 26888, 1086., 0., 0., 6314., 0., 2394., 0., 0., 0., 0., 0., 0., 0., 0., 6., 0., 512., 0., 0., 3057, 1961, 1769, 1450, 405, 26321, 131389, 155011, 7562, 61539, 26759, 55399, 36018
2021-05-21, 158620, 1406, 8905, 26741, 1083., 0., 0., 6339., 0., 2328., 0., 0., 0., 0., 0., 0., 0., 0., 9., 0., 475., 0., 0., 3031, 2049, 1705, 1433, 405, 26990, 131630, 155185, 7471, 61269, 26599, 55347, 36145
2021-05-22, 157199, 1404, 8936, 26658, 1078., 0., 0., 6433., 0., 2266., 0., 0., 0., 0., 0., 0., 0., 0., 12., 0., 415., 0., 0., 3072, 2120, 1694, 1372, 385, 26135, 131064, 155245, 7464, 61200, 26554, 55350, 36167
2021-05-23, 157241, 1408, 8919, 26596, 1068., 0., 0., 6687., 0., 2211., 0., 0., 0., 0., 0., 0., 0., 0., 15., 0., 374., 0., 0., 3078, 2182, 1677, 1367, 385, 26251, 130990, 155318, 7464, 61104, 26499, 55371, 36147
2021-05-24, 159520, 1412, 9004, 26639, 1068., 0., 0., 6857., 0., 2162., 0., 0., 0., 0., 0., 0., 0., 0., 17., 0., 352., 0., 0., 3078, 2262, 1671, 1573, 387, 26207, 133313, 155717, 7541, 61201, 26557, 55563, 36227
2021-05-25, 159771, 1417, 9077, 26624, 1060., 0., 0., 7078., 0., 2119., 0., 0., 0., 0., 0., 0., 0., 0., 18., 0., 344., 0., 0., 3075, 2324, 1668, 1600, 387, 26486, 133284, 156095, 7532, 61331, 26605, 55673, 36419
2021-05-26, 157426, 1420, 9153, 26657, 1066., 0., 0., 7155., 0., 2105., 0., 0., 0., 0., 0., 0., 0., 0., 21., 0., 352., 0., 0., 3063, 2396, 1698, 1401, 387, 24745, 132680, 156518, 7577, 61511, 26714, 55871, 36617
2021-05-27, 156570, 1422, 9204, 26624, 1055., 0., 0., 7270., 0., 2113., 0., 0., 0., 0., 0., 0., 0., 0., 22., 0., 352., 0., 0., 3072, 2424, 1713, 1405, 388, 24815, 131756, 157023, 7584, 61702, 26787, 56072, 36813
2021-05-28, 158088, 1428, 9282, 26616, 1065., 0., 0., 7495., 0., 2099., 0., 0., 0., 0., 0., 0., 0., 0., 23., 0., 359., 0., 0., 3258, 2523, 1710, 1403, 821, 26395, 131693, 157548, 7639, 61946, 26908, 56364, 36892
2021-05-29, 155842, 1429, 9395, 26655, 1063., 0., 0., 7667., 0., 2099., 0., 0., 0., 0., 0., 0., 0., 0., 29., 0., 355., 0., 0., 3218, 2631, 1686, 1398, 846, 25228, 130614, 157924, 7707, 62135, 27007, 56580, 36954
2021-05-30, 154666, 1427, 9490, 26695, 1059., 0., 0., 7892., 0., 2118., 0., 0., 0., 0., 0., 0., 0., 0., 35., 0., 357., 0., 0., 3096, 2702, 1683, 1404, 454, 24553, 130112, 158476, 7736, 62374, 27110, 56888, 37065
2021-05-31, 156799, 1428, 9626, 26832, 1049., 0., 0., 8120., 0., 2124., 0., 0., 0., 0., 0., 0., 0., 0., 37., 0., 354., 0., 0., 3101, 2740, 1679, 1399, 502, 26063, 130736, 159243, 7846, 62800, 27288, 57340, 37251
2021-06-01, 156497, 1427, 9764, 26898, 1037., 0., 0., 8183., 0., 2133., 0., 0., 0., 0., 0., 0., 0., 0., 38., 0., 352., 0., 0., 3421, 2816, 1642, 1399, 502, 27056, 129440, 159929, 7985, 63127, 27435, 57746, 37357
2021-06-02, 157393, 1426, 9797, 26939, 1038., 0., 0., 8164., 0., 2164., 0., 0., 0., 0., 0., 0., 0., 0., 39., 0., 351., 0., 0., 3411, 2836, 2588, 1400, 502, 28036, 129357, 160132, 8015, 63198, 27470, 57866, 37396
2021-06-03, 156765, 1426, 9788, 26919, 1035., 0., 0., 8190., 0., 2172., 0., 0., 0., 0., 0., 0., 0., 0., 41., 0., 350., 0., 0., 3403, 2868, 2612, 1398, 503, 26417, 130348, 160282, 8048, 63255, 27510, 57950, 37442
2021-06-04, 159131, 1424, 9808, 26840, 1034., 0., 0., 8396., 0., 2151., 0., 0., 0., 0., 0., 0., 0., 0., 42., 0., 347., 0., 0., 3204, 2988, 2572, 1389, 891, 26110, 133021, 160232, 8063, 63146, 27497, 57833, 37482
2021-06-05, 161443, 1425, 10010, 26888, 1030., 0., 0., 8483., 0., 2137., 0., 0., 0., 0., 0., 0., 0., 0., 43., 0., 350., 0., 0., 3155, 3053, 1604, 1452, 891, 25548, 135896, 160702, 8128, 63328, 27590, 58036, 37606
2021-06-06, 162627, 1422, 10083, 26923, 1038., 0., 0., 8347., 0., 2098., 0., 0., 0., 0., 0., 0., 0., 0., 41., 0., 355., 0., 0., 3326, 3132, 1624, 1432, 532, 25421, 137206, 160674, 8152, 63300, 27560, 58076, 37532
2021-06-07, 160351, 1423, 10070, 26791, 1043., 0., 0., 8382., 0., 2090., 0., 0., 0., 0., 0., 0., 0., 0., 41., 0., 354., 0., 0., 3463, 3227, 1626, 1426, 552, 25464, 134887, 160218, 8057, 63000, 27426, 57817, 37374
2021-06-08, 163027, 1422, 10125, 26924, 1051., 0., 0., 8591., 0., 2093., 0., 0., 0., 0., 0., 0., 0., 0., 42., 0., 363., 0., 0., 3333, 3421, 1625, 1431, 585, 26226, 136801, 160682, 8056, 63088, 27433, 57886, 37398
2021-06-09, 163966, 1427, 10280, 27013, 1057., 0., 0., 8726., 0., 2046., 0., 0., 0., 0., 0., 0., 0., 0., 46., 0., 371., 0., 0., 3294, 3437, 1606, 1422, 581, 26278, 137688, 160604, 8122, 63103, 27474, 57808, 37336
2021-06-10, 163172, 1428, 10417, 27029, 1065., 0., 0., 8932., 0., 2054., 0., 0., 0., 0., 0., 0., 0., 0., 56., 0., 379., 0., 0., 3301, 3505, 1596, 1406, 581, 26942, 136230, 160463, 8161, 63030, 27477, 57676, 37270
2021-06-11, 163987, 1434, 10580, 27084, 1061., 0., 0., 9273., 0., 2062., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 384., 0., 0., 4703, 3450, 1606, 1397, 581, 27747, 136240, 160550, 8216, 63121, 27559, 57773, 37205
2021-06-12, 161552, 1434, 10826, 27231, 1071., 0., 0., 9441., 0., 2051., 0., 0., 0., 0., 0., 0., 0., 0., 56., 0., 387., 0., 0., 4681, 3490, 1599, 1307, 590, 26816, 134736, 160691, 8324, 63213, 27652, 57913, 37142
2021-06-13, 159486, 1437, 10992, 27323, 1076., 0., 0., 9596., 0., 2040., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 391., 0., 0., 3358, 3578, 1596, 1308, 575, 25531, 133955, 160521, 8363, 63193, 27657, 57809, 37101
2021-06-14, 161247, 1440, 11180, 27392, 1067., 0., 0., 9973., 0., 2025., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 395., 0., 0., 3340, 3619, 1591, 1297, 571, 26703, 134544, 160361, 8364, 63162, 27678, 57726, 37057
2021-06-15, 161858, 1442, 11458, 27614, 1069., 0., 0., 10301., 0., 2019., 0., 0., 0., 0., 0., 0., 0., 0., 65., 0., 407., 0., 0., 3330, 3701, 1574, 1266, 571, 26754, 135104, 160582, 8482, 63378, 27812, 57913, 37110
2021-06-16, 163046, 1441, 11713, 27785, 1066., 0., 0., 10616., 0., 2031., 0., 0., 0., 0., 0., 0., 0., 0., 67., 0., 410., 0., 0., 3240, 3758, 1566, 1260, 570, 26102, 136945, 160804, 8612, 63611, 27966, 58086, 37088
2021-06-17, 162849, 1446, 11920, 27936, 1064., 0., 0., 10863., 0., 2023., 0., 0., 0., 0., 0., 0., 0., 0., 67., 0., 418., 0., 0., 3334, 3647, 1511, 1253, 575, 26226, 136623, 160946, 8733, 63699, 28024, 58188, 37154
2021-06-18, 165287, 1448, 12154, 28086, 1069., 0., 0., 10929., 0., 2028., 0., 0., 0., 0., 0., 0., 0., 0., 64., 0., 425., 0., 0., 3244, 3583, 1512, 1305, 575, 29416, 135871, 161201, 8822, 63868, 28120, 58290, 37255
2021-06-19, 164542, 1447, 12291, 28177, 1072., 0., 0., 11121., 0., 2011., 0., 0., 0., 0., 0., 0., 0., 0., 65., 0., 436., 0., 0., 3255, 3606, 1538, 1213, 582, 29411, 135131, 161253, 8830, 63908, 28150, 58224, 37314
2021-06-20, 162480, 1443, 12458, 28289, 1080., 0., 0., 11355., 0., 2003., 0., 0., 0., 0., 0., 0., 0., 0., 71., 0., 445., 0., 0., 3229, 3665, 1521, 1262, 936, 26425, 136056, 161259, 8930, 63907, 28175, 58216, 37277
2021-06-21, 162009, 1450, 12668, 28375, 1087., 0., 0., 11581., 0., 1999., 0., 0., 0., 0., 0., 0., 0., 0., 71., 0., 452., 0., 0., 3221, 3693, 1447, 1247, 972, 26438, 135572, 161248, 8999, 63865, 28185, 58182, 37229
2021-06-22, 161401, 1452, 12911, 28525, 1100., 0., 0., 11767., 0., 1984., 0., 0., 0., 0., 0., 0., 0., 0., 74., 0., 461., 0., 0., 3347, 3728, 1434, 1135, 640, 25091, 136310, 161253, 8985, 63875, 28206, 58112, 37207
2021-06-23, 164464, 1454, 13062, 28617, 1101., 0., 0., 11585., 0., 1977., 0., 0., 0., 0., 0., 0., 0., 0., 76., 0., 460., 0., 0., 3488, 3702, 1462, 1104, 616, 27007, 137457, 161086, 9023, 63843, 28230, 57924, 37218
2021-06-24, 167003, 1454, 13026, 28493, 1108., 0., 0., 11291., 0., 1968., 0., 0., 0., 0., 0., 0., 0., 0., 67., 0., 458., 0., 0., 3496, 3732, 1465, 1088, 581, 29777, 137226, 160383, 8921, 63503, 28080, 57486, 37030
2021-06-25, 167916, 1454, 12869, 28362, 1108., 0., 0., 11100., 0., 1947., 0., 0., 0., 0., 0., 0., 0., 0., 67., 0., 453., 0., 0., 3565, 3747, 1440, 1056, 581, 29669, 138247, 159436, 8772, 62938, 27763, 56900, 36804
2021-06-26, 167697, 1452, 12778, 28218, 1114., 0., 0., 10765., 0., 1912., 0., 0., 0., 0., 0., 0., 0., 0., 64., 0., 450., 0., 0., 3411, 3754, 1439, 1037, 581, 30729, 136968, 158741, 8684, 62483, 27592, 56502, 36592
2021-06-27, 169636, 1451, 12595, 28002, 1120., 0., 0., 10441., 0., 1883., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 450., 0., 0., 4783, 3784, 1384, 943, 533, 31964, 137671, 157618, 8552, 61817, 27306, 55897, 36342
2021-06-28, 170507, 1456, 12480, 27799, 1114., 0., 0., 10387., 0., 1852., 0., 0., 0., 0., 0., 0., 0., 0., 58., 0., 445., 0., 0., 4608, 3791, 1894, 933, 533, 30603, 139904, 156588, 8396, 61299, 27061, 55259, 36142
2021-06-29, 169325, 1459, 12412, 27782, 1120., 0., 0., 10212., 0., 1831., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 444., 0., 0., 3221, 3801, 1894, 928, 534, 29128, 140197, 155876, 8338, 60951, 26881, 54919, 35917
2021-06-30, 165034, 1457, 12304, 27711, 1121., 0., 0., 10074., 0., 1833., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 447., 0., 0., 3095, 3746, 1883, 916, 526, 28820, 136214, 155199, 8229, 60582, 26700, 54497, 35766
2021-07-01, 163173, 1454, 12197, 27614, 1122., 0., 0., 9998., 0., 1832., 0., 0., 0., 0., 0., 0., 0., 0., 58., 0., 439., 0., 0., 2976, 3765, 1884, 913, 550, 26721, 136451, 154572, 8197, 60291, 26561, 54193, 35629
2021-07-02, 160935, 1453, 12157, 27460, 1112., 0., 0., 9908., 0., 1819., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 433., 0., 0., 2786, 3724, 1791, 931, 515, 26999, 133936, 153642, 8130, 59952, 26399, 53825, 35428
2021-07-03, 160071, 1449, 12081, 27431, 1111., 0., 0., 9818., 0., 1810., 0., 0., 0., 0., 0., 0., 0., 0., 60., 0., 433., 0., 0., 2776, 3804, 1792, 932, 473, 26785, 133286, 152944, 8079, 59674, 26282, 53515, 35282
2021-07-04, 155320, 1446, 12011, 27284, 1107., 0., 0., 9678., 0., 1800., 0., 0., 0., 0., 0., 0., 0., 0., 58., 0., 427., 0., 0., 2820, 3888, 1747, 945, 445, 23905, 131415, 151786, 8018, 59232, 26115, 53076, 35047
2021-07-05, 153617, 1442, 11862, 27099, 1096., 0., 0., 9498., 0., 1799., 0., 0., 0., 0., 0., 0., 0., 0., 52., 0., 420., 0., 0., 2675, 3829, 1745, 949, 939, 24178, 129439, 150385, 7953, 58653, 25866, 52652, 34750
2021-07-06, 169474, 1441, 11659, 26899, 1089., 0., 0., 9207., 0., 1790., 0., 0., 0., 0., 0., 0., 0., 0., 49., 0., 406., 0., 0., 2804, 3747, 1743, 937, 932, 41021, 128452, 148841, 7858, 58034, 25572, 52141, 34457
2021-07-07, 168526, 1435, 11443, 26650, 1087., 0., 0., 8787., 0., 1764., 0., 0., 0., 0., 0., 0., 0., 0., 48., 0., 399., 0., 0., 2898, 3746, 1738, 913, 433, 40497, 128029, 147199, 7729, 57304, 25252, 51555, 34114
2021-07-08, 152958, 1435, 11146, 26316, 1078., 0., 0., 8372., 0., 1753., 0., 0., 0., 0., 0., 0., 0., 0., 48., 0., 398., 0., 0., 2916, 3837, 1738, 923, 435, 26447, 126511, 145314, 7557, 56514, 24865, 50820, 33741
2021-07-09, 154638, 1434, 10778, 26027, 1075., 0., 0., 8127., 0., 1744., 0., 0., 0., 0., 0., 0., 0., 0., 45., 0., 397., 0., 0., 2907, 3817, 1717, 923, 437, 26135, 128503, 143629, 7403, 55738, 24488, 50191, 33314
2021-07-10, 159309, 1433, 10573, 25794, 1067., 0., 0., 8019., 0., 1762., 0., 0., 0., 0., 0., 0., 0., 0., 43., 0., 396., 0., 0., 2967, 3812, 1712, 915, 437, 29787, 129521, 142173, 7348, 55225, 24257, 49708, 32967
2021-07-11, 156190, 1440, 10469, 25563, 1056., 0., 0., 7803., 0., 1750., 0., 0., 0., 0., 0., 0., 0., 0., 39., 0., 397., 0., 0., 2971, 3796, 1667, 924, 553, 29325, 126865, 140703, 7294, 54722, 24028, 49232, 32596
2021-07-12, 160192, 1437, 10271, 25302, 1042., 0., 0., 7476., 0., 1721., 0., 0., 0., 0., 0., 0., 0., 0., 35., 0., 388., 0., 0., 2910, 3703, 1640, 918, 1233, 26377, 133814, 138907, 7174, 54077, 23724, 48570, 32203
2021-07-13, 157706, 1433, 10018, 24964, 1034., 0., 0., 7306., 0., 1707., 0., 0., 0., 0., 0., 0., 0., 0., 34., 0., 389., 0., 0., 3057, 3701, 1636, 920, 1163, 26436, 131270, 137058, 6993, 53316, 23400, 47835, 31735
2021-07-14, 158274, 1435, 9828, 24693, 1019., 0., 0., 7253., 0., 1681., 0., 0., 0., 0., 0., 0., 0., 0., 32., 0., 381., 0., 0., 3088, 3879, 1629, 907, 480, 28273, 130001, 135411, 6886, 52653, 23080, 47278, 31302
2021-07-15, 154612, 1435, 9735, 24451, 1009., 0., 0., 6992., 0., 1660., 0., 0., 0., 0., 0., 0., 0., 0., 31., 0., 372., 0., 0., 2892, 3815, 1623, 945, 867, 27216, 127396, 134054, 6860, 52149, 22889, 46928, 30996
2021-07-16, 148600, 1431, 9542, 24183, 970., 0., 0., 6832., 0., 1633., 0., 0., 0., 0., 0., 0., 0., 0., 29., 0., 360., 0., 0., 3018, 3529, 1596, 935, 879, 24973, 123627, 132462, 6703, 51517, 22589, 46363, 30565
2021-07-17, 146920, 1421, 9383, 23998, 953., 0., 0., 6813., 0., 1610., 0., 0., 0., 0., 0., 0., 0., 0., 30., 0., 351., 0., 0., 4185, 3471, 1610, 879, 565, 25616, 121304, 131017, 6620, 50934, 22323, 45946, 30215
2021-07-18, 147842, 1416, 9279, 23797, 931., 0., 0., 6942., 0., 1595., 0., 0., 0., 0., 0., 0., 0., 0., 31., 0., 339., 0., 0., 4129, 3425, 1607, 847, 623, 27018, 120824, 129831, 6598, 50486, 22113, 45606, 29918
2021-07-19, 139951, 1414, 9195, 23664, 915., 0., 0., 7187., 0., 1594., 0., 0., 0., 0., 0., 0., 0., 0., 26., 0., 340., 0., 0., 2916, 3381, 1600, 980, 968, 26087, 113864, 128892, 6629, 50152, 21985, 45512, 29625
2021-07-20, 139693, 1414, 9242, 23568, 904., 0., 0., 7448., 0., 1582., 0., 0., 0., 0., 0., 0., 0., 0., 29., 0., 339., 0., 0., 2954, 3344, 1595, 957, 1504, 26920, 112773, 128160, 6714, 49962, 21962, 45472, 29466
2021-07-21, 139013, 1408, 9231, 23523, 882., 0., 0., 7730., 0., 1587., 0., 0., 0., 0., 0., 0., 0., 0., 31., 0., 335., 0., 0., 3041, 3321, 1595, 1053, 1083, 26655, 112357, 127625, 6787, 49842, 21957, 45466, 29302
2021-07-22, 135706, 1403, 9250, 23493, 865., 0., 0., 8034., 0., 1597., 0., 0., 0., 0., 0., 0., 0., 0., 33., 0., 337., 0., 0., 3125, 3343, 1576, 1033, 466, 25012, 110694, 126896, 6841, 49606, 21879, 45353, 29098
2021-07-23, 134642, 1403, 9293, 23469, 864., 0., 0., 8417., 0., 1579., 0., 0., 0., 0., 0., 0., 0., 0., 36., 0., 347., 0., 0., 3049, 3307, 1544, 771, 431, 24273, 110369, 126145, 6893, 49451, 21844, 45260, 28868
2021-07-24, 134394, 1392, 9352, 23428, 856., 0., 0., 8696., 0., 1579., 0., 0., 0., 0., 0., 0., 0., 0., 37., 0., 353., 0., 0., 2925, 3375, 959, 775, 616, 23813, 110581, 125530, 6994, 49329, 21832, 45315, 28675
2021-07-25, 134378, 1393, 9355, 23249, 843., 0., 0., 8975., 0., 1573., 0., 0., 0., 0., 0., 0., 0., 0., 38., 0., 357., 0., 0., 2898, 3346, 931, 1715, 613, 24391, 109986, 124800, 7074, 49117, 21794, 45291, 28447
2021-07-26, 132331, 1391, 9394, 23161, 830., 0., 0., 9184., 0., 1550., 0., 0., 0., 0., 0., 0., 0., 0., 39., 0., 363., 0., 0., 2863, 3104, 873, 1708, 1261, 24522, 107809, 123933, 7155, 48855, 21708, 45272, 28239
2021-07-27, 128466, 1396, 9374, 23109, 816., 0., 0., 9566., 0., 1551., 0., 0., 0., 0., 0., 0., 0., 0., 42., 0., 369., 0., 0., 2902, 3043, 872, 720, 1328, 23514, 104952, 123343, 7208, 48698, 21682, 45252, 28121
2021-07-28, 126648, 1393, 9468, 23149, 804., 0., 0., 9982., 0., 1552., 0., 0., 0., 0., 0., 0., 0., 0., 49., 0., 374., 0., 0., 2900, 3049, 870, 710, 486, 22822, 103826, 123390, 7348, 48780, 21759, 45496, 28125
2021-07-29, 126558, 1390, 9590, 23195, 794., 0., 0., 10091., 0., 1554., 0., 0., 0., 0., 0., 0., 0., 0., 51., 0., 386., 0., 0., 2893, 2985, 867, 710, 453, 22522, 104035, 123501, 7484, 48908, 21837, 45804, 28132
2021-07-30, 128371, 1390, 9638, 23116, 781., 0., 0., 10278., 0., 1550., 0., 0., 0., 0., 0., 0., 0., 0., 52., 0., 394., 0., 0., 2892, 2982, 857, 702, 1931, 24053, 104318, 123300, 7504, 48883, 21828, 45863, 28088
2021-07-31, 128812, 1389, 9694, 23071, 776., 0., 0., 10239., 0., 1550., 0., 0., 0., 0., 0., 0., 0., 0., 50., 0., 401., 0., 0., 2924, 2967, 854, 667, 1899, 24102, 104709, 123464, 7561, 48995, 21866, 46034, 28094
2021-08-01, 125643, 1394, 9678, 22934, 777., 0., 0., 10411., 0., 1548., 0., 0., 0., 0., 0., 0., 0., 0., 55., 0., 410., 0., 0., 2861, 2871, 861, 642, 420, 22003, 103640, 123239, 7537, 48877, 21798, 45932, 28036
2021-08-02, 124064, 1396, 9725, 22900, 772., 0., 0., 10745., 0., 1556., 0., 0., 0., 0., 0., 0., 0., 0., 56., 0., 422., 0., 0., 2809, 2821, 857, 616, 423, 21838, 102226, 123200, 7579, 48882, 21849, 46006, 28004
2021-08-03, 116141, 1395, 9844, 22985, 753., 0., 0., 11029., 0., 1542., 0., 0., 0., 0., 0., 0., 0., 0., 57., 0., 423., 0., 0., 2794, 2813, 852, 606, 513, 19623, 96518, 123649, 7729, 49112, 22010, 46290, 28045
2021-08-04, 113876, 1393, 9915, 23018, 743., 0., 0., 11199., 0., 1541., 0., 0., 0., 0., 0., 0., 0., 0., 58., 0., 426., 0., 0., 2671, 2762, 853, 600, 580, 19389, 94487, 123597, 7829, 49132, 22050, 46383, 27995
2021-08-05, 111970, 1389, 9896, 22902, 745., 0., 0., 11052., 0., 1535., 0., 0., 0., 0., 0., 0., 0., 0., 57., 0., 427., 0., 0., 2810, 2712, 849, 580, 490, 19272, 92699, 123271, 7869, 49001, 22014, 46368, 27859
2021-08-06, 112515, 1390, 9759, 22732, 749., 0., 0., 10881., 0., 1537., 0., 0., 0., 0., 0., 0., 0., 0., 57., 0., 431., 0., 0., 2781, 2696, 849, 564, 491, 19072, 93442, 122730, 7792, 48705, 21878, 46097, 27692
2021-08-07, 113005, 1396, 9633, 22549, 743., 0., 0., 10825., 0., 1532., 0., 0., 0., 0., 0., 0., 0., 0., 56., 0., 431., 0., 0., 2643, 2674, 839, 572, 419, 18868, 94136, 122212, 7691, 48416, 21727, 45793, 27539
2021-08-08, 115076, 1398, 9586, 22494, 735., 0., 0., 10681., 0., 1498., 0., 0., 0., 0., 0., 0., 0., 0., 54., 0., 437., 0., 0., 2605, 2647, 832, 568, 418, 20773, 94303, 121944, 7653, 48259, 21631, 45669, 27467
2021-08-09, 112999, 1401, 9358, 22248, 726., 0., 0., 10906., 0., 1498., 0., 0., 0., 0., 0., 0., 0., 0., 55., 0., 434., 0., 0., 2656, 2605, 866, 547, 418, 19549, 93450, 121190, 7556, 47843, 21400, 45251, 27198
2021-08-10, 111626, 1396, 9314, 22207, 731., 0., 0., 11253., 0., 1482., 0., 0., 0., 0., 0., 0., 0., 0., 57., 0., 441., 0., 0., 2617, 2593, 852, 552, 419, 19214, 92412, 121109, 7645, 47835, 21404, 45314, 27105
2021-08-11, 111477, 1397, 9357, 22216, 739., 0., 0., 11412., 0., 1469., 0., 0., 0., 0., 0., 0., 0., 0., 59., 0., 453., 0., 0., 2617, 2676, 841, 542, 435, 18523, 92954, 121233, 7807, 47972, 21508, 45535, 27039
2021-08-12, 110763, 1397, 9308, 22111, 744., 0., 0., 11495., 0., 1458., 0., 0., 0., 0., 0., 0., 0., 0., 57., 0., 453., 0., 0., 2582, 2638, 806, 528, 434, 18386, 92377, 121212, 7873, 47928, 21465, 45600, 26990
2021-08-13, 109030, 1391, 9270, 22003, 744., 0., 0., 11445., 0., 1460., 0., 0., 0., 0., 0., 0., 0., 0., 56., 0., 454., 0., 0., 2573, 2567, 805, 493, 425, 18118, 90912, 121175, 7913, 47917, 21456, 45693, 26913
2021-08-14, 109039, 1391, 9232, 21954, 746., 0., 0., 11115., 0., 1457., 0., 0., 0., 0., 0., 0., 0., 0., 53., 0., 452., 0., 0., 2572, 2563, 804, 493, 425, 18123, 90916, 121022, 7877, 47835, 21394, 45608, 26877
2021-08-15, 116710, 1394, 9083, 21746, 754., 0., 0., 10739., 0., 1467., 0., 0., 0., 0., 0., 0., 0., 0., 51., 0., 447., 0., 0., 2616, 2560, 827, 483, 424, 24571, 92139, 120396, 7744, 47454, 21167, 45184, 26721
